IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
FALSE,M,20,Single,Other
FALSE,F,29,Single,Professional
FALSE,F,22,Single,Other
FALSE,F,37,Single,Other
TRUE,M,24,Single,Executive
FALSE,M,24,Single,Executive
FALSE,M,26,Married,Sales
FALSE,M,27,Single,Other
FALSE,F,43,Married,Professional
FALSE,F,59,Married,Other
FALSE,F,41,Married,Professional
FALSE,F,41,Married,Professional
FALSE,F,30,Married,Other
TRUE,F,30,Married,Other
FALSE,F,30,Married,Other
FALSE,F,30,Married,Other
TRUE,M,30,Married,Other
TRUE,M,25,Single,Professional
FALSE,M,25,Single,Professional
FALSE,M,42,Married,Sales
FALSE,F,45,Married,Professional
FALSE,F,38,Unspecified,Hospitality
FALSE,F,34,Married,Other
TRUE,M,20,Single,Trades
FALSE,M,20,Single,Trades
FALSE,F,33,Single,Other
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Executive
FALSE,M,28,Single,Trades
FALSE,M,35,Married,Trades
FALSE,M,35,Married,Trades
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,26,Married,Other
FALSE,M,25,Married,Other
FALSE,F,33,Married,Other
FALSE,F,43,Married,Professional
FALSE,M,31,Single,Other
FALSE,M,37,Single,Professional
FALSE,M,29,Single,Retail
FALSE,M,19,Single,Retail
FALSE,F,59,Married,Other
FALSE,M,40,Married,Sales
FALSE,M,40,Married,Sales
FALSE,M,36,Married,Other
FALSE,F,44,Unspecified,Hospitality
FALSE,M,37,Married,Other
FALSE,M,30,Married,Other
FALSE,M,47,Married,Professional
FALSE,M,21,Single,Student
FALSE,M,21,Single,Student
FALSE,M,21,Single,Student
FALSE,F,47,Unspecified,Hospitality
FALSE,F,24,Unspecified,Other
TRUE,F,44,Married,Retired
FALSE,F,44,Married,Retired
FALSE,M,35,Married,Executive
FALSE,M,58,Married,Other
FALSE,M,39,Single,Professional
FALSE,M,39,Single,Professional
FALSE,M,39,Single,Professional
FALSE,M,39,Single,Professional
FALSE,F,39,Married,Other
TRUE,M,32,Single,Student
FALSE,M,32,Single,Student
FALSE,M,32,Single,Student
FALSE,F,27,Single,Professional
FALSE,F,25,Married,Sales
FALSE,F,25,Single,Professional
FALSE,F,31,Married,Other
FALSE,M,28,Single,Trades
FALSE,M,28,Single,Trades
FALSE,F,36,Unspecified,Hospitality
TRUE,M,34,Single,Student
TRUE,M,29,Single,Professional
FALSE,M,29,Single,Professional
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,M,26,Married,Executive
FALSE,M,36,Married,Professional
FALSE,M,36,Married,Professional
FALSE,M,36,Married,Professional
FALSE,F,26,Single,Professional
FALSE,F,26,Single,Professional
FALSE,F,37,Married,Executive
FALSE,M,40,Married,Executive
FALSE,M,40,Married,Executive
FALSE,M,40,Married,Executive
FALSE,M,34,Married,Executive
FALSE,M,32,Married,Trades
FALSE,M,32,Married,Trades
FALSE,F,28,Unspecified,Professional
FALSE,F,28,Unspecified,Professional
FALSE,F,28,Unspecified,Professional
FALSE,F,28,Unspecified,Professional
FALSE,F,45,Married,Hospitality
FALSE,F,45,Married,Hospitality
FALSE,F,45,Married,Hospitality
FALSE,F,45,Married,Hospitality
FALSE,M,20,Single,Student
FALSE,M,20,Single,Student
FALSE,M,20,Single,Student
FALSE,M,20,Single,Student
FALSE,M,42,Married,Trades
FALSE,F,34,Married,Executive
TRUE,M,28,Single,Other
FALSE,M,28,Single,Other
FALSE,M,25,Single,Sales
TRUE,M,19,Single,Trades
FALSE,M,19,Single,Trades
FALSE,F,38,Married,Executive
TRUE,M,19,Single,Professional
FALSE,M,19,Single,Professional
FALSE,M,19,Single,Professional
FALSE,M,30,Single,Trades
FALSE,M,30,Single,Trades
FALSE,M,30,Single,Trades
FALSE,F,39,Single,Professional
TRUE,F,32,Married,Other
FALSE,F,32,Married,Other
FALSE,M,39,Married,Executive
TRUE,F,49,Married,Other
FALSE,F,41,Married,Executive
TRUE,M,31,Single,Other
FALSE,M,31,Single,Other
FALSE,M,34,Unspecified,Sales
FALSE,M,34,Unspecified,Sales
FALSE,M,30,Married,Trades
FALSE,M,18,Single,Student
FALSE,M,30,Married,Other
FALSE,M,30,Married,Other
FALSE,M,37,Married,Professional
FALSE,F,31,Single,Other
FALSE,M,20,Single,Student
FALSE,M,35,Married,Executive
FALSE,M,35,Married,Executive
FALSE,M,35,Married,Executive
FALSE,M,35,Married,Executive
FALSE,M,31,Married,Other
FALSE,M,31,Married,Other
FALSE,M,31,Married,Other
FALSE,M,31,Married,Other
FALSE,M,40,Single,Other
FALSE,M,19,Single,Professional
FALSE,M,19,Single,Professional
FALSE,F,23,Married,Retail
FALSE,F,23,Married,Retail
FALSE,F,21,Single,Other
FALSE,M,37,Single,Other
FALSE,M,42,Married,Trades
FALSE,M,42,Married,Trades
FALSE,F,38,Married,Other
FALSE,M,27,Single,Trades
TRUE,M,27,Single,Trades
FALSE,M,35,Married,Other
FALSE,M,35,Married,Other
FALSE,F,34,Married,Other
FALSE,F,29,Single,Other
FALSE,F,29,Single,Other
FALSE,F,43,Married,Other
FALSE,F,43,Married,Other
FALSE,M,37,Married,Sales
FALSE,M,37,Married,Sales
FALSE,F,49,Married,Other
FALSE,F,26,Single,Professional
FALSE,M,28,Single,Sales
FALSE,M,28,Single,Sales
FALSE,F,27,Married,Executive
FALSE,F,41,Married,Executive
TRUE,M,27,Single,Sales
FALSE,F,33,Single,Retail
FALSE,F,33,Single,Retail
FALSE,F,33,Single,Retail
FALSE,F,33,Single,Retail
FALSE,F,33,Single,Retail
FALSE,F,43,Married,Other
FALSE,F,29,Married,Sales
FALSE,M,45,Married,Retired
FALSE,M,45,Married,Retired
FALSE,F,32,Single,Other
FALSE,F,39,Married,Other
FALSE,M,28,Married,Professional
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,F,45,Married,Other
FALSE,F,45,Married,Other
TRUE,F,41,Married,Other
FALSE,F,41,Married,Other
FALSE,F,27,Married,Other
FALSE,M,33,Married,Executive
FALSE,M,33,Married,Executive
FALSE,F,31,Single,Professional
TRUE,F,35,Unspecified,Other
FALSE,F,35,Unspecified,Other
FALSE,F,35,Unspecified,Other
FALSE,F,29,Single,Other
FALSE,F,29,Single,Other
FALSE,F,46,Married,Other
TRUE,M,29,Single,Professional
FALSE,M,29,Single,Other
FALSE,F,25,Single,Other
FALSE,F,23,Single,Professional
FALSE,F,28,Single,Professional
FALSE,F,50,Married,Professional
FALSE,M,26,Married,Other
FALSE,M,26,Married,Other
FALSE,M,43,Married,Other
FALSE,M,37,Married,Other
FALSE,M,37,Married,Other
FALSE,F,28,Married,Sales
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,M,40,Married,Other
FALSE,F,53,Married,Retail
TRUE,M,30,Single,Student
FALSE,M,30,Single,Student
FALSE,F,38,Married,Professional
FALSE,F,45,Unspecified,Hospitality
FALSE,M,54,Married,Professional
FALSE,M,54,Married,Professional
FALSE,M,41,Married,Sales
TRUE,M,41,Married,Sales
FALSE,F,67,Married,Other
FALSE,F,32,Single,Professional
FALSE,F,37,Married,Other
FALSE,F,37,Married,Other
FALSE,M,24,Single,Student
FALSE,M,24,Single,Student
FALSE,F,21,Single,Sales
FALSE,F,20,Single,Other
FALSE,M,19,Single,Sales
FALSE,F,20,Single,Professional
FALSE,F,39,Single,Other
FALSE,M,26,Married,Sales
FALSE,M,24,Single,Retail
FALSE,M,24,Single,Retail
FALSE,M,24,Single,Retail
FALSE,M,42,Married,Professional
FALSE,F,29,Single,Professional
FALSE,F,29,Single,Professional
FALSE,F,29,Single,Professional
FALSE,F,20,Single,Other
FALSE,F,20,Single,Other
FALSE,F,27,Single,Other
FALSE,F,20,Single,Other
FALSE,F,39,Single,Retail
FALSE,M,25,Married,Sales
FALSE,M,25,Married,Sales
FALSE,F,38,Single,Other
FALSE,M,21,Single,Sales
FALSE,M,21,Single,Sales
FALSE,F,26,Married,Retail
FALSE,F,26,Married,Retail
FALSE,M,33,Married,Sales
FALSE,M,33,Married,Sales
FALSE,M,25,Single,Sales
FALSE,M,25,Single,Sales
FALSE,F,46,Unspecified,Sales
FALSE,M,36,Married,Other
TRUE,M,27,Single,Trades
FALSE,M,27,Single,Trades
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,F,29,Married,Sales
FALSE,F,24,Single,Professional
FALSE,F,35,Married,Other
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,M,39,Married,Sales
FALSE,M,26,Single,Trades
FALSE,F,25,Single,Other
FALSE,M,56,Married,Other
FALSE,M,56,Married,Other
FALSE,M,43,Married,Other
TRUE,M,25,Single,Other
FALSE,M,25,Single,Other
FALSE,M,55,Married,Other
FALSE,M,55,Married,Other
FALSE,F,22,Single,Student
FALSE,M,46,Unspecified,Trades
FALSE,M,46,Unspecified,Trades
FALSE,F,47,Married,Executive
FALSE,F,47,Married,Executive
FALSE,F,26,Married,Other
TRUE,M,27,Single,Sales
FALSE,M,27,Single,Sales
FALSE,F,21,Single,Other
FALSE,F,19,Single,Retail
FALSE,F,28,Married,Other
FALSE,F,37,Married,Other
FALSE,F,23,Married,Other
TRUE,M,20,Single,Trades
FALSE,F,30,Married,Other
FALSE,F,63,Married,Other
FALSE,M,37,Married,Trades
FALSE,M,37,Married,Trades
FALSE,F,26,Single,Professional
FALSE,F,37,Single,Other
FALSE,F,37,Single,Other
FALSE,M,40,Married,Trades
FALSE,M,40,Married,Trades
FALSE,M,31,Married,Other
FALSE,F,36,Married,Sales
FALSE,F,37,Single,Other
FALSE,F,33,Single,Professional
FALSE,M,35,Married,Sales
FALSE,M,35,Married,Sales
FALSE,M,35,Married,Sales
FALSE,F,34,Single,Retail
FALSE,F,34,Single,Retail
FALSE,F,27,Single,Other
FALSE,M,31,Married,Executive
FALSE,F,25,Single,Retail
FALSE,M,54,Married,Other
FALSE,M,54,Married,Other
FALSE,F,31,Single,Professional
TRUE,F,38,Married,Other
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Executive
FALSE,M,50,Married,Other
FALSE,F,30,Married,Other
FALSE,F,30,Married,Other
FALSE,M,45,Married,Trades
FALSE,M,45,Married,Trades
FALSE,M,45,Married,Trades
FALSE,F,44,Unspecified,Hospitality
FALSE,M,35,Married,Trades
FALSE,M,35,Married,Trades
TRUE,M,35,Married,Trades
FALSE,M,22,Single,Student
FALSE,F,29,Married,Executive
TRUE,M,35,Married,Sales
FALSE,M,35,Married,Sales
FALSE,M,27,Single,Trades
TRUE,M,33,Married,Executive
FALSE,M,35,Married,Sales
FALSE,F,37,Married,Professional
FALSE,M,30,Married,Other
FALSE,F,22,Married,Retail
TRUE,M,29,Single,Other
FALSE,F,32,Married,Executive
FALSE,M,41,Married,Professional
FALSE,F,22,Single,Other
FALSE,F,33,Married,Other
FALSE,F,36,Single,Other
FALSE,M,35,Married,Executive
FALSE,M,35,Married,Executive
FALSE,M,35,Married,Executive
FALSE,M,33,Married,Other
FALSE,M,48,Unspecified,Trades
FALSE,F,30,Single,Professional
FALSE,F,65,Married,Other
FALSE,F,29,Married,Other
FALSE,M,26,Single,Trades
FALSE,M,49,Unspecified,Trades
FALSE,M,26,Single,Professional
FALSE,F,31,Married,Professional
FALSE,F,47,Married,Retail
FALSE,M,43,Married,Other
FALSE,M,43,Married,Other
FALSE,M,43,Married,Other
FALSE,M,43,Married,Other
FALSE,M,43,Married,Other
TRUE,M,22,Single,Other
FALSE,M,22,Single,Other
FALSE,F,28,Single,Other
FALSE,F,28,Single,Other
FALSE,F,41,Unspecified,Hospitality
FALSE,F,27,Married,Sales
FALSE,M,27,Single,Professional
TRUE,M,29,Single,Trades
FALSE,M,29,Single,Trades
FALSE,M,24,Single,Student
TRUE,F,26,Married,Other
FALSE,F,26,Married,Other
FALSE,F,26,Married,Other
FALSE,F,40,Married,Executive
FALSE,F,40,Married,Executive
FALSE,F,40,Married,Executive
FALSE,F,40,Married,Executive
FALSE,F,67,Married,Other
FALSE,F,67,Married,Other
FALSE,M,31,Unspecified,Professional
FALSE,F,28,Single,Sales
FALSE,M,37,Single,Executive
FALSE,M,37,Single,Executive
FALSE,M,48,Married,Trades
FALSE,M,48,Married,Trades
FALSE,M,48,Married,Trades
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Executive
FALSE,F,31,Married,Professional
FALSE,M,24,Single,Student
TRUE,M,25,Unspecified,Sales
TRUE,M,25,Unspecified,Sales
TRUE,M,20,Single,Trades
FALSE,M,25,Married,Other
TRUE,M,28,Single,Other
FALSE,M,28,Single,Other
FALSE,F,28,Single,Sales
FALSE,F,26,Single,Student
FALSE,F,26,Single,Student
FALSE,F,26,Single,Student
FALSE,F,49,Married,Other
FALSE,M,34,Married,Sales
FALSE,M,34,Married,Sales
FALSE,F,42,Married,Other
FALSE,F,23,Single,Other
FALSE,F,32,Single,Professional
TRUE,M,39,Married,Executive
FALSE,M,39,Married,Executive
FALSE,F,24,Single,Professional
FALSE,M,52,Married,Professional
FALSE,M,52,Married,Professional
FALSE,M,31,Single,Trades
FALSE,F,29,Married,Retail
FALSE,F,38,Single,Professional
FALSE,M,39,Single,Professional
FALSE,M,39,Single,Professional
FALSE,M,38,Married,Professional
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,40,Married,Other
TRUE,M,27,Single,Trades
FALSE,M,27,Single,Trades
FALSE,F,43,Married,Other
FALSE,F,43,Married,Other
FALSE,F,43,Married,Other
FALSE,F,22,Single,Student
FALSE,M,25,Married,Professional
FALSE,M,25,Married,Professional
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,M,42,Married,Other
FALSE,F,43,Married,Other
FALSE,M,20,Single,Trades
FALSE,F,46,Married,Executive
FALSE,F,46,Married,Executive
FALSE,M,41,Married,Professional
FALSE,M,41,Married,Professional
TRUE,M,22,Single,Other
FALSE,M,34,Married,Other
TRUE,M,34,Married,Other
FALSE,F,27,Single,Professional
FALSE,M,20,Single,Other
FALSE,F,38,Married,Professional
FALSE,F,38,Married,Professional
FALSE,F,34,Married,Executive
FALSE,F,34,Married,Executive
FALSE,F,26,Married,Other
FALSE,F,26,Married,Other
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
TRUE,F,46,Married,Executive
FALSE,M,44,Married,Other
FALSE,F,21,Single,Student
FALSE,M,43,Married,Other
FALSE,M,29,Single,Other
FALSE,F,35,Single,Other
FALSE,F,26,Single,Other
FALSE,F,24,Married,Other
FALSE,F,24,Married,Other
TRUE,F,24,Married,Other
TRUE,M,26,Single,Other
FALSE,M,26,Single,Other
FALSE,F,26,Single,Retail
FALSE,M,32,Married,Sales
FALSE,M,28,Married,Executive
FALSE,M,42,Married,Professional
FALSE,M,20,Single,Other
FALSE,M,20,Single,Other
FALSE,M,43,Single,Sales
FALSE,M,41,Married,Other
FALSE,M,39,Married,Sales
FALSE,F,25,Married,Executive
FALSE,F,32,Married,Professional
FALSE,F,32,Married,Professional
FALSE,F,32,Married,Professional
FALSE,F,28,Single,Retail
FALSE,F,25,Single,Professional
FALSE,M,41,Unspecified,Trades
FALSE,M,52,Married,Professional
FALSE,M,52,Married,Professional
FALSE,M,52,Married,Professional
FALSE,F,28,Single,Professional
TRUE,M,28,Single,Other
FALSE,M,28,Single,Other
FALSE,F,27,Single,Professional
FALSE,F,27,Single,Student
TRUE,M,24,Single,Trades
FALSE,F,28,Single,Retail
TRUE,F,27,Single,Retail
FALSE,F,27,Single,Retail
FALSE,M,31,Single,Other
FALSE,M,31,Single,Other
FALSE,F,52,Married,Other
FALSE,F,52,Married,Other
FALSE,F,52,Married,Other
FALSE,F,23,Single,Other
FALSE,M,20,Single,Sales
FALSE,M,28,Single,Other
FALSE,F,37,Single,Other
TRUE,M,36,Married,Sales
FALSE,F,25,Single,Professional
FALSE,F,41,Married,Retail
TRUE,M,20,Single,Professional
FALSE,F,37,Single,Professional
FALSE,M,29,Single,Student
FALSE,M,26,Single,Sales
FALSE,F,40,Unspecified,Hospitality
FALSE,F,29,Single,Other
FALSE,M,40,Married,Trades
FALSE,M,40,Married,Trades
FALSE,F,26,Married,Professional
FALSE,F,27,Single,Other
FALSE,F,24,Single,Other
FALSE,F,45,Married,Executive
FALSE,F,45,Married,Executive
FALSE,F,45,Married,Executive
TRUE,F,36,Married,Executive
FALSE,F,36,Married,Executive
FALSE,F,28,Single,Professional
FALSE,M,40,Married,Other
FALSE,F,26,Married,Executive
FALSE,F,34,Married,Other
TRUE,M,24,Single,Other
FALSE,M,24,Single,Other
FALSE,F,43,Married,Professional
FALSE,F,42,Married,Executive
FALSE,F,42,Married,Executive
FALSE,F,42,Married,Executive
TRUE,F,29,Single,Other
FALSE,F,29,Single,Other
FALSE,F,39,Single,Professional
FALSE,F,31,Single,Professional
FALSE,M,48,Married,Other
FALSE,M,48,Married,Other
FALSE,F,53,Unspecified,Hospitality
FALSE,F,55,Married,Other
FALSE,F,55,Married,Other
FALSE,F,55,Married,Other
FALSE,F,55,Married,Other
FALSE,M,45,Married,Other
FALSE,F,19,Single,Hospitality
FALSE,F,22,Single,Retail
FALSE,M,55,Unspecified,Other
FALSE,M,25,Married,Sales
FALSE,M,25,Married,Sales
FALSE,F,38,Unspecified,Hospitality
FALSE,F,38,Unspecified,Hospitality
FALSE,F,37,Married,Other
FALSE,M,36,Unspecified,Sales
FALSE,M,36,Unspecified,Sales
FALSE,M,36,Unspecified,Sales
FALSE,M,36,Unspecified,Sales
FALSE,M,26,Single,Trades
FALSE,M,26,Single,Trades
FALSE,F,22,Single,Student
FALSE,F,47,Married,Executive
TRUE,F,44,Unspecified,Hospitality
FALSE,F,44,Unspecified,Hospitality
FALSE,F,44,Unspecified,Hospitality
FALSE,F,19,Single,Professional
FALSE,F,28,Single,Retail
TRUE,M,29,Single,Other
TRUE,F,45,Married,Executive
FALSE,F,45,Married,Executive
FALSE,F,45,Married,Executive
FALSE,F,45,Married,Executive
FALSE,M,41,Married,Sales
FALSE,M,36,Married,Trades
FALSE,M,36,Married,Trades
FALSE,M,36,Married,Trades
FALSE,M,36,Married,Trades
FALSE,M,36,Married,Trades
FALSE,F,22,Single,Other
TRUE,F,25,Single,Hospitality
FALSE,F,25,Single,Hospitality
FALSE,F,59,Married,Other
FALSE,F,59,Married,Other
FALSE,F,22,Single,Retail
TRUE,M,28,Single,Other
FALSE,F,57,Married,Retired
TRUE,M,22,Single,Sales
FALSE,M,25,Unspecified,Sales
FALSE,M,24,Single,Sales
FALSE,M,24,Single,Sales
FALSE,M,39,Married,Other
FALSE,M,38,Married,Trades
FALSE,M,38,Married,Trades
FALSE,F,29,Single,Other
FALSE,M,23,Single,Trades
TRUE,M,23,Single,Professional
FALSE,M,23,Single,Professional
FALSE,F,19,Single,Other
FALSE,F,19,Single,Other
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
FALSE,M,33,Married,Other
FALSE,F,19,Single,Other
FALSE,M,38,Married,Other
FALSE,M,38,Married,Other
TRUE,M,38,Married,Other
FALSE,F,20,Single,Student
FALSE,F,47,Married,Sales
FALSE,M,27,Married,Other
FALSE,F,69,Unspecified,Hospitality
FALSE,F,69,Unspecified,Hospitality
FALSE,F,28,Married,Retail
FALSE,M,39,Single,Professional
FALSE,F,40,Married,Other
FALSE,M,34,Single,Professional
FALSE,M,34,Single,Professional
FALSE,F,44,Married,Other
TRUE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,26,Single,Other
FALSE,F,23,Single,Other
FALSE,M,37,Married,Executive
FALSE,M,35,Married,Other
FALSE,M,35,Married,Other
FALSE,M,35,Married,Other
FALSE,M,35,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,F,44,Married,Other
FALSE,M,37,Married,Executive
TRUE,M,33,Married,Trades
FALSE,M,33,Married,Trades
FALSE,M,46,Married,Professional
FALSE,M,46,Married,Professional
FALSE,M,36,Married,Trades
FALSE,M,33,Single,Other
FALSE,M,25,Single,Other
TRUE,M,24,Single,Professional
FALSE,F,31,Married,Retail
FALSE,M,44,Married,Other
FALSE,F,36,Married,Other
FALSE,F,36,Married,Other
FALSE,F,36,Married,Other
FALSE,F,33,Married,Executive
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,F,24,Single,Other
FALSE,F,19,Single,Student
FALSE,F,19,Single,Student
FALSE,F,24,Single,Other
FALSE,M,22,Single,Sales
FALSE,M,22,Single,Sales
FALSE,M,31,Married,Other
FALSE,M,31,Married,Other
FALSE,M,45,Married,Professional
FALSE,M,30,Single,Trades
FALSE,M,41,Married,Other
FALSE,F,18,Single,Retail
FALSE,F,53,Married,Other
FALSE,F,53,Married,Other
FALSE,F,47,Unspecified,Hospitality
FALSE,F,47,Unspecified,Hospitality
FALSE,F,47,Unspecified,Hospitality
FALSE,F,47,Unspecified,Hospitality
FALSE,F,47,Unspecified,Hospitality
FALSE,M,48,Married,Professional
FALSE,M,48,Married,Professional
FALSE,M,48,Married,Professional
FALSE,F,35,Married,Other
FALSE,M,41,Married,Trades
FALSE,M,41,Married,Trades
FALSE,F,39,Unspecified,Hospitality
FALSE,F,38,Married,Other
FALSE,F,38,Married,Other
FALSE,F,40,Married,Other
TRUE,F,30,Married,Executive
FALSE,F,26,Single,Other
FALSE,F,26,Single,Other
FALSE,F,40,Married,Other
FALSE,F,40,Married,Other
FALSE,M,28,Married,Professional
FALSE,M,28,Married,Professional
FALSE,F,46,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,F,46,Unspecified,Hospitality
FALSE,F,48,Married,Retired
FALSE,F,26,Single,Student
FALSE,F,43,Married,Retired
TRUE,M,29,Single,Executive
FALSE,M,29,Single,Executive
FALSE,F,26,Single,Retail
FALSE,M,35,Married,Professional
FALSE,M,18,Single,Student
FALSE,M,48,Married,Professional
FALSE,M,48,Married,Professional
FALSE,M,48,Married,Professional
FALSE,F,29,Single,Professional
FALSE,M,29,Single,Sales
FALSE,M,29,Single,Sales
FALSE,F,33,Married,Retail
FALSE,F,33,Married,Retail
FALSE,F,33,Married,Retail
FALSE,F,33,Married,Retail
FALSE,M,32,Single,Other
FALSE,F,36,Married,Other
TRUE,M,39,Married,Other
TRUE,M,39,Married,Other
FALSE,M,39,Married,Other
FALSE,M,39,Married,Other
FALSE,F,26,Single,Student
FALSE,F,26,Single,Student
FALSE,F,39,Married,Other
FALSE,M,24,Single,Sales
TRUE,M,36,Married,Sales
FALSE,M,26,Single,Professional
FALSE,M,26,Single,Professional
FALSE,M,26,Single,Professional
FALSE,F,39,Married,Other
FALSE,F,27,Married,Other
FALSE,F,33,Married,Retail
FALSE,F,33,Married,Retail
FALSE,F,33,Married,Retail
FALSE,F,27,Single,Student
FALSE,M,38,Married,Other
TRUE,M,29,Single,Other
FALSE,F,54,Married,Other
FALSE,F,29,Single,Professional
FALSE,M,29,Single,Trades
FALSE,M,29,Single,Trades
FALSE,F,28,Single,Other
TRUE,M,22,Single,Professional
FALSE,M,57,Married,Professional
FALSE,M,57,Married,Professional
FALSE,F,36,Single,Other
FALSE,F,29,Single,Sales
FALSE,M,21,Single,Sales
TRUE,M,32,Married,Other
FALSE,M,32,Married,Other
FALSE,F,56,Married,Other
FALSE,F,56,Married,Other
FALSE,F,33,Married,Professional
FALSE,F,44,Married,Other
FALSE,F,27,Single,Other
FALSE,F,25,Single,Student
FALSE,F,25,Single,Student
FALSE,M,25,Single,Other
FALSE,M,25,Single,Professional
FALSE,M,25,Single,Professional
FALSE,F,37,Unspecified,Hospitality
FALSE,F,29,Single,Other
FALSE,M,21,Single,Student
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
TRUE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,33,Married,Other
FALSE,F,30,Married,Other
FALSE,M,35,Married,Trades
FALSE,M,34,Single,Other
FALSE,M,33,Married,Sales
FALSE,M,33,Married,Sales
FALSE,M,33,Married,Sales
TRUE,M,33,Married,Sales
FALSE,M,33,Married,Sales
FALSE,M,32,Married,Other
FALSE,F,25,Single,Other
FALSE,F,25,Single,Other
FALSE,F,25,Single,Other
FALSE,F,42,Married,Other
FALSE,F,50,Married,Other
FALSE,F,68,Married,Other
FALSE,F,68,Married,Other
FALSE,M,28,Married,Other
FALSE,F,33,Married,Hospitality
FALSE,M,40,Married,Other
FALSE,M,35,Married,Sales
FALSE,F,37,Married,Professional
FALSE,M,33,Married,Sales
TRUE,M,33,Married,Sales
FALSE,M,30,Married,Sales
FALSE,M,42,Married,Executive
FALSE,M,42,Married,Executive
FALSE,F,46,Married,Hospitality
FALSE,M,26,Single,Other
FALSE,M,35,Single,Professional
FALSE,M,35,Single,Professional
